bng_x,bng_y,class,conf,votes,status,nearest_dist_m
235926.84542802346,575274.3216652542,roundhouse,0.4788370728492737,7,novel,5256.4
236120.59216334528,575124.7746559406,roundhouse,0.36172711849212646,5,novel,5472.3
236037.64611607484,575261.9315996113,shieling,0.40917420387268066,5,novel,5686.8
236503.12334627207,575256.3200687405,shieling,0.3984313351767404,7,novel,5306.4
236508.73529316654,575275.2049614976,shieling,0.36900203568594797,7,novel,5290.8
236819.7229422645,575376.3401726473,shieling,0.46814459562301636,6,novel,4980.4
236836.79428745154,575350.2655574607,roundhouse,0.47560255016599384,7,novel,5618.4
236721.34054676633,575240.0957382739,roundhouse,0.5176445643107096,6,novel,5651.5
236780.97781273577,575301.2344105105,smallcairn,0.2472309363739831,7,novel,1147.1
234540.79938838622,574940.6839389935,roundhouse,0.31524612861020224,7,novel,5165.3
234548.2256995745,574687.4377065655,roundhouse,0.3691796898841858,5,novel,5415.0
234492.29428022826,574692.2715857887,shieling,0.3258127378565924,7,novel,6066.8
234844.7479644256,574866.3404628498,roundhouse,0.47902252418654306,7,novel,5306.9
234833.5589827984,574811.7360542058,roundhouse,0.42708784128938404,7,novel,5356.9
234787.1790609337,574658.5445695511,shieling,0.22765006721019745,5,novel,6123.7
235250.3295359318,574845.5787935046,shieling,0.28153963812759947,7,novel,6004.2
235140.90505538907,574882.0773038173,shieling,0.26690517365932465,5,novel,5949.3
235263.71331455235,574726.2094487114,roundhouse,0.4017582219094038,8,novel,5554.7
235863.58240893474,574889.5171491926,shieling,0.33946171154578525,6,novel,6040.0
236093.0528153957,574734.949347465,shieling,0.3144943118095398,6,novel,5947.2
236047.54987848905,574871.5111657617,shieling,0.2977514535188675,5,novel,5901.3
236957.37045708508,574928.3755310461,shieling,0.24134772164481028,7,novel,5158.5
234260.0355395067,574565.5185176427,smallcairn,0.3680439016648701,7,novel,1618.4
234477.73519161722,574530.6998227797,roundhouse,0.3208054155111313,6,novel,5556.0
234364.56639698634,574276.5779006412,roundhouse,0.384442857333592,7,novel,5788.4
234843.25031203264,574319.6476009452,roundhouse,0.6952270530164242,8,novel,5837.0
234873.24870145152,574375.010953896,roundhouse,0.6274617314338684,8,novel,5790.2
235086.80026842147,574377.4795904659,shieling,0.29941205978393554,5,novel,6439.6
235133.70423892382,574576.3277290589,shieling,0.3020203858613968,6,novel,6250.0
235403.99862019485,574550.6705958021,shieling,0.2917766297856967,6,novel,6322.9
235243.47829884832,574443.5111326106,roundhouse,0.35241746008396146,5,novel,5823.2
235218.7596643583,574494.597187876,smallcairn,0.2888245165348053,5,novel,1016.8
235946.64155451936,574429.2203721439,roundhouse,0.42950230091810226,8,novel,6047.1
235946.43733058023,574502.0644076148,roundhouse,0.2891402244567871,5,novel,5978.9
236602.4431363648,574420.2676430555,roundhouse,0.3782674755368914,7,novel,6315.7
237030.7870711161,574376.2236351423,shieling,0.3694366604089737,5,novel,5491.6
236952.8218357602,574448.1879067918,shieling,0.31346889957785606,8,novel,5493.8
234309.6686400793,574214.0311424218,roundhouse,0.3710706191403525,7,novel,5842.3
234505.5887947989,574207.6080852732,roundhouse,0.36609542965888975,5,novel,5879.0
234348.77856202534,574352.0488364424,smallcairn,0.3295942073067029,6,novel,1658.0
234390.25540036353,574319.271699361,smallcairn,0.24720371514558792,6,novel,1665.4
235033.93187246862,574121.4541506177,roundhouse,0.3871504385024309,8,novel,6075.4
234925.70990837808,574132.5476724161,roundhouse,0.502383503317833,5,novel,6038.2
234908.4893930454,574026.6150506767,shieling,0.2585459202528,6,novel,6764.9
235302.93242855673,574116.6203095417,roundhouse,0.6330237351357937,8,novel,6153.4
235301.5588913402,573980.458425506,roundhouse,0.4766778163611889,8,novel,6283.4
235447.5263038945,573931.3577897872,roundhouse,0.4666264333895275,7,novel,6370.1
235132.62470849592,574227.5305488004,shieling,0.4010065176657268,7,novel,6594.6
235382.8894576718,573974.2411796247,shieling,0.43380660457270487,7,novel,6885.2
235159.89162561693,574242.3842842599,shieling,0.2857566113982882,7,novel,6584.0
235409.0667430314,573929.2860967453,roundhouse,0.38457876195510227,6,novel,6362.4
235708.4101180712,574099.1601959412,roundhouse,0.4621216910226004,7,novel,6281.4
236264.59616353066,574021.6638309549,shieling,0.370040163397789,6,novel,6283.1
236519.06007672008,573986.0611062482,shieling,0.28825544672352926,7,novel,6127.4
236250.96911367116,574001.883335698,smallcairn,0.2957551062107086,5,novel,1544.1
236598.3068691741,573912.4085657503,roundhouse,0.2504814490675926,6,novel,6098.4
236571.2971622167,574084.7835587091,smallcairn,0.24009442329406738,5,novel,1627.9
237483.5514221366,574058.8983362752,roundhouse,0.357107407280377,7,novel,6066.6
237421.40121294462,574073.1116428575,shieling,0.3451332598924637,5,novel,5466.1
235033.63777412707,573849.1746713368,roundhouse,0.34146799333393574,8,novel,6339.1
235148.88889304842,573788.8823460565,roundhouse,0.43267151713371277,5,novel,6426.3
235489.42163040926,573754.8101442847,roundhouse,0.4071562606841326,8,novel,6343.6
235753.9468379875,573755.9656659071,roundhouse,0.4404309519699642,7,novel,6234.4
235536.88413446423,573548.6747487411,smallcairn,0.2290256291627884,5,novel,1874.2
235735.74603553984,573835.2351389059,roundhouse,0.31738661726315814,6,novel,6314.4
235867.75886783615,573776.5184416991,shieling,0.22988800278731755,7,novel,6740.0
235741.59241882112,573615.1187984331,shieling,0.2766350631912549,6,novel,6942.4
236263.19921929657,573799.1560483963,shieling,0.33184326191743213,6,novel,6440.1
236287.29782722177,573721.2127671728,shieling,0.3135821133852005,5,novel,6449.3
236292.0280741853,573751.8547735284,shieling,0.2809767747918765,6,novel,6453.4
236398.69884271172,573793.8689052576,shieling,0.31528602292140323,6,novel,6349.2
236435.42109628135,573741.1075206421,shieling,0.34709133952856064,6,novel,6313.0
236498.45808658862,573791.0157000809,shieling,0.2267446517944336,7,novel,6267.3
236925.4612295338,573619.1570205747,roundhouse,0.18395111858844757,5,novel,5732.6
236954.53869624564,573511.1349445006,roundhouse,0.29728586226701736,6,novel,5620.8
237781.6370438249,573584.386238477,shieling,0.3728380973140399,6,novel,4984.5
236602.49629806564,573317.373676739,roundhouse,0.3599726378917694,5,novel,5526.5
236371.57435134143,573420.1611000923,roundhouse,0.5026270270347595,5,novel,5696.3
236506.43460001823,573213.9675225824,smallcairn,0.3233636111021042,5,novel,2195.7
236773.03918693625,573128.6261594356,shieling,0.3452840191977365,7,novel,5833.5
236988.41499828073,573130.4087279304,roundhouse,0.24293840527534485,5,novel,5242.7
236915.42090075262,573382.0001083751,shieling,0.295291672150294,6,novel,5753.4
237215.07470106272,573394.1045361164,roundhouse,0.48035695403814316,8,novel,5451.9
237165.133189383,573293.2114827966,smallcairn,0.30803324920790537,7,novel,2430.1
237180.8023718223,573214.048638589,smallcairn,0.29328952978054684,6,novel,2362.5
237515.7147699421,573356.0307639426,roundhouse,0.2869120165705681,6,novel,5365.6
235592.72128487023,572833.8571834118,roundhouse,0.37402386537619997,7,novel,5477.7
235604.6468398679,572998.9073521498,roundhouse,0.24454267571369806,6,novel,5617.1
236154.0168045466,572795.876215518,roundhouse,0.22715719938278198,5,novel,5194.4
236628.52828901788,573056.2101497549,shieling,0.528194003871509,7,novel,5960.8
236859.74653135252,573021.6820900643,roundhouse,0.3432350928584735,6,novel,5170.2
236848.36916443298,572751.5914535882,shieling,0.3466287761926651,5,novel,5692.7
237315.34761758518,573022.5202125045,roundhouse,0.4761873155832291,5,novel,5068.1
237060.78992373747,572741.0264752047,shieling,0.4366861805319786,8,novel,5481.1
235374.16822266614,572662.392502477,roundhouse,0.4377201199531555,5,novel,5440.3
235240.31298037965,572413.5070183438,roundhouse,0.342946720123291,5,novel,5305.1
235283.29909832554,572473.3371838033,shieling,0.25114747136831284,6,novel,7217.9
235476.93320835635,572473.5288959,roundhouse,0.21357821424802145,6,novel,5225.6
235570.157896533,572707.6808651788,roundhouse,0.3455392837524414,5,novel,5378.8
236253.61311482955,572357.7245049904,smallcairn,0.22175300547054835,7,novel,1328.0
236551.80545664864,572434.2716784221,shieling,0.40557525753974916,5,novel,5950.5
236578.02479529398,572423.0409872594,shieling,0.3267199524811336,7,novel,5923.4
236281.9334392924,572383.1996918095,roundhouse,0.20641576051712035,5,novel,4765.4
236382.09034306757,572531.1907798449,roundhouse,0.3085729777812958,6,novel,4861.5
236705.89189993616,572482.1130323898,shieling,0.4886523112654686,6,novel,5801.4
236945.08314617365,572567.789693341,shieling,0.25906418859958646,5,novel,5572.7
236915.64105489146,572594.206869541,shieling,0.2845452129840851,5,novel,5605.1
237024.76200714687,572658.9451027159,shieling,0.23331479479869208,6,novel,5505.1
236676.73990918676,572781.4741570543,shieling,0.26346030831336975,7,novel,5866.9
237065.61537042877,572720.2672320154,shieling,0.38507536984980106,8,novel,5473.2
237594.27046028522,572698.3035473546,shieling,0.551311235342707,7,novel,4947.3
237606.4970716427,572598.3079886312,shieling,0.4579896330833435,5,novel,4920.5
237975.73740211368,572707.4198512343,shieling,0.31234164784351987,6,novel,4572.6
237951.87893737096,572677.1597508175,shieling,0.2535601258277893,5,novel,4591.0
235356.23423580424,572154.1192696695,shieling,0.2724853575229645,5,novel,7127.6
235413.0367502071,572150.4768619016,shieling,0.31217766659600393,7,novel,7070.7
235393.08042144452,572283.4205950253,roundhouse,0.20435835669438043,6,novel,5111.6
235871.9930965996,572159.9139676852,roundhouse,0.6141446195542812,8,novel,4753.5
235683.66026405193,572167.161978893,shieling,0.30971865107615787,6,novel,6800.8
235525.31902312246,572036.1025907435,roundhouse,0.3228102798263232,6,novel,4832.7
236567.96292107034,572331.5827051204,roundhouse,0.4825223556586674,7,novel,4606.9
236570.28128392287,572048.4300569851,smallcairn,0.3474971332720348,7,novel,1059.0
236490.56305521485,572038.5007009434,roundhouse,0.44181832671165466,8,novel,4365.7
236675.7184080207,572101.5171568518,shieling,0.38528500284467426,7,novel,5807.1
237816.14045251353,572333.1185228736,shieling,0.44044479727745056,8,novel,4682.1
237795.8907730912,572321.1665157097,shieling,0.26098756194114686,5,novel,4701.3
238889.15280421716,572023.521797199,shieling,0.35901909321546555,6,novel,3592.3
236137.7408401913,571766.8647404553,roundhouse,0.4301538658993585,7,novel,4280.4
236507.62201024662,571962.5096741725,roundhouse,0.44397752625601633,7,novel,4289.2
236354.7686010352,571943.4411641347,roundhouse,0.4590203421456473,7,novel,4336.2
236464.81121605006,571863.1851917114,smallcairn,0.22563092708587645,5,novel,853.4
236540.4593702936,572005.2985507398,smallcairn,0.25155169144272804,8,novel,1009.5
237943.67615864836,571864.381866432,roundhouse,0.40170577466487883,5,novel,3836.1
237805.52179950062,571655.7894005211,roundhouse,0.38621039092540743,5,novel,3642.2
238495.09905151633,571691.2199444494,roundhouse,0.43257025522845133,7,novel,3659.9
238708.89917690353,571805.4030223114,roundhouse,0.4329759180545807,7,novel,3794.1
238573.32748611955,571944.3871208146,roundhouse,0.27296435832977295,6,novel,3918.3
238805.86465438278,571695.3189578194,smallcairn,0.20643531978130342,5,novel,1089.9
238784.4545270528,571701.2788785814,shieling,0.27747835516929625,5,novel,3702.0
238733.08317314042,572074.8271639926,shieling,0.3131039887666702,7,novel,3750.1
238764.65786649848,571819.3718212021,smallcairn,0.28555820882320404,5,novel,1045.2
238319.0043965056,571201.5960689066,shieling,0.3646991125174931,7,novel,4222.6
238288.91659807807,571414.8539259022,shieling,0.617319290127073,7,novel,4221.4
238558.87948165947,571362.3063787052,shieling,0.3461665976792574,8,novel,3960.6
238231.0617291914,571488.7587408426,shieling,0.4554681424051523,8,novel,4270.8
238585.2726830229,571367.7841200451,shieling,0.36615684628486633,7,novel,3933.7
238952.386846822,571416.9746303462,shieling,0.26112285256385803,5,novel,3563.3
238680.2129461301,571431.1132601534,shieling,0.5142913808425268,6,novel,3831.1
238737.29661940198,571212.9950651018,shieling,0.30268365641434986,6,novel,3808.9
238570.85661907095,571524.1744989526,shieling,0.19597476422786714,5,novel,3929.1
237327.96140603707,571042.4030984031,roundhouse,0.3068453421195348,6,novel,3138.7
237539.1834025571,570826.3684677728,shieling,0.48711739480495453,7,novel,5060.4
237416.27520580494,571196.8977263516,shieling,0.30124728083610536,5,novel,5115.1
238401.1825288058,571102.583484815,shieling,0.5870122648775578,8,novel,4159.9
238318.1120611827,571172.1876712998,shieling,0.4422006181308201,7,novel,4228.5
238297.50894189917,571206.9999421902,shieling,0.29287239350378513,8,novel,4242.8
238386.68311740828,571149.5860296944,shieling,0.33526602139075595,6,novel,4165.2
238278.83365143512,571186.1763982387,shieling,0.3371752713407789,7,novel,4264.8
238386.9474305489,571093.7977179809,shieling,0.3427142173051834,5,novel,4175.6
238663.08380056339,570935.7396696624,roundhouse,0.5978973656892776,8,novel,2926.1
239101.10557575914,570850.3817354128,shieling,0.4414276983588934,8,novel,3544.2
237394.05675054126,570709.631883659,roundhouse,0.6566387340426445,8,novel,2801.4
237409.8155937596,570571.8005907044,roundhouse,0.27777497172355653,5,novel,2665.4
237665.53323197414,570743.9650726725,shieling,0.6117328219115734,8,novel,4956.0
237661.87041520062,570652.3189999593,shieling,0.26952726393938065,6,novel,4982.1
237750.23831508626,570605.819050833,shieling,0.42662171833217144,8,novel,4908.9
237714.85300810213,570679.7216608706,shieling,0.37613846361637115,6,novel,4923.9
237721.05104596363,570567.6673670097,shieling,0.23516973604758581,6,novel,4947.4
237732.97834046587,570731.1433725232,roundhouse,0.22637035591261728,7,novel,2739.0
238544.4286543192,570579.8657739618,roundhouse,0.32113711833953856,5,novel,2557.7
239286.3578677973,570586.9513090149,roundhouse,0.3735521261890729,6,novel,2752.4
239010.93745649836,570696.2616738996,shieling,0.35891668995221454,6,novel,3678.6
239182.9615335038,570443.1938478578,roundhouse,0.4700697287917137,8,novel,2580.5
237382.83517609176,570316.9530800888,roundhouse,0.4079094585031271,8,novel,2434.0
237688.90320111107,570061.1510068062,roundhouse,0.5283980891108513,8,novel,2095.7
237930.85804707502,570296.9848400343,roundhouse,0.4191243102153142,6,novel,2278.5
238678.34862448598,570425.725830177,roundhouse,0.2808337137103081,6,novel,2425.1
238684.41223221418,570103.5564896975,roundhouse,0.3535383403301239,5,novel,2110.2
239204.19755778945,570216.9003312238,shieling,0.37634511291980743,5,novel,3692.1
239024.397910649,570242.6033935964,shieling,0.2812712788581848,6,novel,3841.2
239483.56060958488,570172.0414095697,roundhouse,0.37556482553482057,5,novel,2466.7
233901.39245393546,577882.425878731,roundhouse,0.3347601319352786,6,novel,2155.3
233714.5946273524,577954.323835451,smallcairn,0.31271392703056333,5,novel,248.0
234028.78549780793,577776.1366883607,smallcairn,0.33246396978696185,6,novel,306.3
231130.90148179894,577347.3953806425,shieling,0.2568642472227414,6,novel,4555.6
233527.75602922385,577506.5287195897,shieling,0.3032694607973099,5,novel,3304.5
234519.07166414429,577709.9962285985,smallcairn,0.4049520716071129,6,novel,166.4
234547.83049634498,577689.4676533308,smallcairn,0.4191696673631668,5,novel,131.8
234493.49734599772,577614.2775860893,smallcairn,0.4813678562641144,6,novel,94.5
234521.8158088855,577657.5650911106,smallcairn,0.3192409748832385,6,novel,139.3
234553.9325562793,577660.408728993,smallcairn,0.3009733632206917,6,novel,117.8
234512.96740694105,577602.0948194508,smallcairn,0.3752338051795959,5,novel,83.1
234457.0945509151,577406.791035304,smallcairn,0.2810819447040558,6,novel,121.1
234541.56879872002,577409.2631508899,smallcairn,0.24065290987491608,5,novel,118.3
230095.5598866746,577115.637458897,roundhouse,0.2746891587972641,5,novel,4462.0
231250.59770626487,576994.5933645898,smallcairn,0.22873004774252573,6,novel,2148.0
233459.49469636325,577118.0273598396,roundhouse,0.34558384120464325,7,novel,2882.3
234181.91759396082,577079.2732263979,shieling,0.3376830190420151,5,novel,3670.8
234594.6020508772,576976.15934011,shieling,0.31665268292029697,6,novel,3798.8
231810.61047865584,576693.2328737966,shieling,0.23815995454788208,5,novel,4688.0
234150.86566750018,576611.5458203148,shieling,0.3966636721576963,7,novel,4138.5
234395.02521342644,576956.5493624177,smallcairn,0.33986459374427797,5,novel,296.9
234720.18158494934,576604.2708314735,shieling,0.20119940489530563,6,novel,4183.4
232621.62649620345,576212.7512726833,smallcairn,0.32915953993797303,5,novel,1281.1
231145.76289325117,575907.7516089968,roundhouse,0.22972145428260168,6,novel,4721.1
233351.46590883203,576152.4459926458,shieling,0.3464575409889221,5,novel,4668.1
234114.62330356642,576060.4991834064,smallcairn,0.2610982835292816,5,novel,764.9
234645.90632705225,575697.1945976358,shieling,0.22689151018857956,6,novel,5076.1
234521.70652527432,575477.6139340866,shieling,0.3153941571712494,5,novel,5284.8
236809.4821432119,575447.1405608286,shieling,0.24242455192974635,7,novel,4946.4
235991.94710343462,575070.962242256,shieling,0.2940517097711563,5,novel,5831.0
234983.0068693234,574849.8216367236,roundhouse,0.41954241394996644,5,novel,5359.4
234871.9936489098,574662.9332873042,smallcairn,0.20949127078056334,5,novel,1078.4
235168.1479551401,574983.0423636147,shieling,0.278809333841006,6,novel,5854.4
234484.9865834147,574308.3039638306,smallcairn,0.26830406735340756,6,novel,1603.1
234382.99237372194,574350.2911102967,smallcairn,0.2521530598402023,5,novel,1650.6
234433.34123464552,574346.8814303941,smallcairn,0.2932269722223282,5,novel,1614.8
234459.26661227865,574215.5820206525,smallcairn,0.2744791716337204,5,novel,1686.6
234980.32061651474,574198.7813026705,roundhouse,0.40055325627326965,6,novel,5987.1
236403.20287778808,574107.227179742,roundhouse,0.4700114812169756,7,novel,6340.0
236511.6696237399,573892.7876474679,roundhouse,0.2805596912900607,6,novel,6103.5
236983.5265326961,574170.6631927829,shieling,0.2871029317378998,5,novel,5674.5
237016.39682125926,574116.9502667512,shieling,0.2993153929710388,5,novel,5692.5
236624.79346591077,573969.3184329029,shieling,0.21903955340385436,5,novel,6066.2
235042.65158159306,572789.6608006976,shieling,0.3354510456323624,5,novel,7488.0
235853.5897486821,573003.343616456,smallcairn,0.22363801896572114,5,novel,2018.9
236868.2666552167,572805.2499665878,shieling,0.4298930381025587,7,novel,5681.1
236711.17128102417,573082.3281153128,shieling,0.41308601448933285,6,novel,5884.8
237052.3776491562,572779.585570122,shieling,0.2892192929983139,5,novel,5495.3
236883.65904280718,572605.8336802543,shieling,0.2804637342691422,5,novel,5638.2
237084.3802758954,572740.6067197073,shieling,0.29478516926368076,6,novel,5457.7
237567.85806715107,572700.4903836219,shieling,0.309175839026769,6,novel,4973.8
237701.00704006758,572658.9118994746,shieling,0.18773292005062103,5,novel,4835.8
236548.64502099977,572029.3878760799,roundhouse,0.3061678946018219,5,novel,4334.3
236805.76320452805,572303.9470035374,shieling,0.3225299596786499,5,novel,5687.2
237732.06958666132,572216.3412586859,shieling,0.2604443162679672,5,novel,4757.2
237419.1611506856,572300.8322770597,shieling,0.23899162709712982,5,novel,5075.1
237717.32267733396,572225.9519185438,shieling,0.29006003091732663,6,novel,4772.5
237851.4384790933,572109.4330781121,shieling,0.40495075285434723,5,novel,4632.4
238072.49866423686,571826.3755993773,shieling,0.2597698824746268,7,novel,4408.5
238534.8724723824,571665.6612612443,roundhouse,0.2297723561525345,5,novel,3637.4
238882.8351677876,571550.9451920149,shieling,0.3005113899707794,5,novel,3616.0
238783.91308336952,571697.8633554957,shieling,0.3021401077508926,5,novel,3702.8
237577.6107978446,570887.5386037425,shieling,0.38044996559619904,7,novel,5009.9
238361.89932779124,571090.5256423197,shieling,0.3770305961370468,6,novel,4200.8
238276.51895069744,571093.7779882976,shieling,0.3431371535573687,7,novel,4283.9
238505.50061741163,570947.682124791,shieling,0.3083938121795654,5,novel,4091.7
238265.43310338023,571200.6765863183,shieling,0.2808587193489075,5,novel,4275.5
238777.57713636564,570935.079602655,shieling,0.3238598977526029,6,novel,3831.2
238702.56954704778,571025.998744113,shieling,0.2634700834751129,5,novel,3881.8
238829.33972621642,571183.6386429272,shieling,0.30304001867771146,5,novel,3724.2
238848.74446370895,571149.197356459,shieling,0.2824859172105789,6,novel,3712.2
237841.64642644138,570488.2327017823,shieling,0.2827344089746475,7,novel,4854.3
237825.44863297968,570478.2932749045,shieling,0.35320053356034414,7,novel,4872.7
238456.52404248202,570643.4190359481,shieling,0.2546680122613907,6,novel,4221.1
239139.57206412283,570776.8204122751,shieling,0.3916080057621002,5,novel,3530.6
239244.46577042862,570556.6174626125,shieling,0.21834095319112143,6,novel,3511.1
237517.2685137278,570198.5711044741,shieling,0.3339714348316193,5,novel,5252.8
234537.40860571217,577588.0419138204,smallcairn,0.3282754023869832,6,novel,77.6
234719.27124422838,577138.5166283292,shieling,0.20945433676242828,5,novel,3654.5
234933.9644068438,576363.1432175103,shieling,0.4318811297416687,5,novel,4454.6
234420.19439485692,576306.2609078272,shieling,0.42519669447626385,7,novel,4451.4
234350.03086798094,576053.9250255702,shieling,0.2063732991615931,6,novel,4699.9
233176.7533054549,575689.9257123315,roundhouse,0.27660986185073855,5,novel,4322.2
234775.4862638535,575673.1236210536,roundhouse,0.26845177412033083,5,novel,4511.0
235403.0641858098,574663.2741393272,shieling,0.22386655807495118,5,novel,6212.4
236480.70381801392,573918.9468576772,shieling,0.21893884837627411,5,novel,6202.3
236600.26484940597,573910.7206173376,shieling,0.3579172879457474,5,novel,6125.6
236587.8164664756,573126.3187172775,shieling,0.3941777735948563,5,novel,6014.4
236779.49732650624,573106.5147501063,shieling,0.25188385844230654,5,novel,5822.7
237844.22591334285,571929.5384665496,shieling,0.20933803617954255,5,novel,4635.8
237399.5571555204,570356.8024627253,smallcairn,0.22922698259353638,5,novel,956.1
234803.29269441808,576441.039539646,shieling,0.38653660672051565,7,novel,4356.7
234367.3409906868,574268.180036471,roundhouse,0.4360022097826004,7,novel,5797.1
234594.40051248897,576976.5130858549,shieling,0.3402534335851669,5,novel,3798.4
234572.00999123233,577039.7812382772,shieling,0.30550922751426696,5,novel,3733.0
232854.24399448218,576571.6735723029,roundhouse,0.305299736559391,6,novel,3488.6
235298.5856050199,575150.7190826833,shieling,0.526059091091156,7,novel,5713.9
237609.16133650334,572597.7492327082,shieling,0.436407196521759,5,novel,4917.8
238317.88253050394,571172.9466766419,shieling,0.4910410557474409,7,novel,4228.6
238278.08457346822,571186.0936037595,shieling,0.37811307821955,7,novel,4265.5
232066.95128675047,596743.7743472328,shieling,0.5013356283307076,8,novel,11817.4
232062.9213124438,596758.368180288,shieling,0.575272336602211,8,novel,11831.7
231003.19779903276,596627.2748738811,roundhouse,0.5418431808551153,6,novel,16775.5
231457.3999879034,596564.2983898424,shieling,0.37714257277548313,8,novel,12025.0
231951.02874958568,596715.7855723097,shieling,0.4941452853381634,8,novel,11859.6
231833.1288229802,596672.3002434914,shieling,0.3859783913940191,8,novel,11891.3
233666.35749444994,596452.2455267367,shieling,0.22372736632823945,5,novel,10743.8
233981.07131109393,596422.6734598284,roundhouse,0.2976712018251419,5,novel,16333.5
231707.99325930054,595631.5253480335,roundhouse,0.2559871464967728,5,novel,15684.4
231996.28899699557,595631.9365433615,roundhouse,0.2543423295021057,5,novel,15648.6
230603.91854410892,595523.9951605112,roundhouse,0.6199932172894478,8,novel,15765.5
233397.29980936987,594841.3794371122,roundhouse,0.4243478285414832,7,novel,14757.4
230922.1840666725,594132.5609063708,roundhouse,0.18864608705043792,5,novel,14338.4
231386.5730384014,594462.2805305519,roundhouse,0.2638223648071289,5,novel,14576.8
233779.10036986283,594396.2595485535,roundhouse,0.3541528284549713,7,novel,14306.3
230180.02270562938,597116.7252748122,roundhouse,0.33811236421267193,6,novel,17411.5
230835.09537402794,596856.7926679156,shieling,0.3135630369186401,5,novel,12636.7
231574.47990595465,596970.7754085743,shieling,0.31752588152885436,5,novel,12284.3
231127.8630250928,596530.4520460721,shieling,0.35512334704399107,5,novel,12199.2
231430.68910188985,596555.0007794668,shieling,0.36316609382629395,5,novel,12033.6
231351.62518629708,596563.9584227982,shieling,0.27537650614976883,6,novel,12088.6
231654.96037335484,596605.1621538948,shieling,0.2575037057201068,6,novel,11940.4
231908.9438170736,596680.4373119692,shieling,0.3516796146120344,7,novel,11854.5
231918.03816054907,596684.5906777515,shieling,0.3610289817055066,6,novel,11852.7
231810.46402457875,596641.5954210403,shieling,0.36942248046398163,6,novel,11879.3
231836.99738957404,596716.1465622262,shieling,0.2765325665473938,5,novel,11924.9
233667.2174963503,596454.6395478063,roundhouse,0.38049745559692383,5,novel,16365.4
230973.12773134472,596003.2448258674,shieling,0.33101659417152407,5,novel,11889.4
231612.5700509804,595969.608291202,shieling,0.35318119327227276,6,novel,11458.7
230191.36937181928,595674.6914580208,roundhouse,0.4321380853652954,5,novel,16001.5
230066.81370402902,595647.6053619761,roundhouse,0.5269407605131468,6,novel,16003.9
231721.64711889264,596621.7351658279,shieling,0.2906900554895401,5,novel,11914.7
231925.2318225389,596686.162033506,shieling,0.2928644955158234,5,novel,11849.9
232067.3047723881,596744.7663551985,shieling,0.45004395076206755,7,novel,11818.0
231921.37117336108,596687.8667973335,shieling,0.36138997226953506,6,novel,11853.5
240633.17845256755,567564.243594955,roundhouse,0.40092013137681143,7,novel,2437.1
240077.36856630348,566297.5723331741,roundhouse,0.7040933575481176,8,novel,2530.0
241840.00052950578,566562.8458243845,shieling,0.3020385354757309,5,novel,5395.2
240147.91348848934,565876.4674275451,roundhouse,0.5436404924839735,8,novel,2882.6
240477.5873192719,565967.8752623742,smallcairn,0.3422230907848903,7,novel,519.5
240348.7201629291,565962.527275745,roundhouse,0.3960564713925123,8,novel,2958.0
241451.5170975765,566076.8310142993,shieling,0.4631395127092089,7,novel,5933.0
241425.046386663,566088.6227596349,shieling,0.5130664557218552,6,novel,5926.0
241397.02992588092,566006.7321797655,shieling,0.48870128818920683,7,novel,6011.6
241325.94156050964,566154.0669470103,shieling,0.340970641374588,5,novel,5880.3
241355.14962900415,566185.379466097,shieling,0.3873499887330191,7,novel,5843.9
241501.84797794817,565904.2232840601,smallcairn,0.18643772304058076,5,novel,360.4
241856.8506709723,566145.9666289685,roundhouse,0.45720223443848745,7,novel,4080.1
241822.19842023213,566118.625427268,shieling,0.4162241646221706,7,novel,5838.5
241939.09563387785,565817.4338264909,roundhouse,0.2593189775943756,6,novel,4312.9
240042.4398484749,565691.9687552472,roundhouse,0.3239105850458145,5,novel,2958.2
240350.37699707085,565563.965431967,shieling,0.44460708399613696,6,novel,6703.3
240475.51288150533,565871.3453991798,smallcairn,0.27792248874902725,6,novel,582.8
240519.63869813643,565771.5220552443,smallcairn,0.2254559278488159,5,novel,686.3
242300.99007036065,565905.3767301588,roundhouse,0.2474802157708577,7,novel,4585.2
242712.82237891483,565688.6495636188,roundhouse,0.458237387239933,8,novel,5050.6
242789.62232224652,565559.2015478697,smallcairn,0.30688931544621784,6,novel,144.7
240424.44112396325,565390.6175943819,roundhouse,0.49329081922769547,8,novel,3431.9
241172.2241656062,565374.3706939595,roundhouse,0.41510782284396036,7,novel,3960.5
241208.84959652543,565424.3180369224,shieling,0.18740198910236358,5,novel,6618.9
241938.11974213462,565403.4023292803,roundhouse,0.3901219367980957,8,novel,4539.3
241789.19731209063,565275.3948556372,roundhouse,0.32141222432255745,8,novel,4496.5
242245.9463176281,565379.8815212946,roundhouse,0.48760790271418436,7,novel,4806.2
242429.32361020375,565396.4686751745,roundhouse,0.4531607758253813,8,novel,4951.1
240600.14751341584,564684.6372475777,roundhouse,0.25641355104744434,8,novel,4100.6
240812.2224361471,564768.3906842286,shieling,0.432052755355835,5,novel,7114.1
240758.74887792676,564742.6268797965,roundhouse,0.3254931151866913,5,novel,4147.5
241067.9265311518,564681.3323685974,shieling,0.4511915644009908,6,novel,6867.7
243883.96720855145,564670.4316695379,shieling,0.3752396434545517,5,novel,4078.2
241041.90922107533,563946.1623064769,shieling,0.6770041510462761,8,novel,7006.4
241081.1367400588,563945.7141893621,shieling,0.43303381465375423,8,novel,6968.1
